system:index,biome_id,distance_to_water_m,ecoregion_id,elevation,human_modification,landcover_class,location_id,slope,soil_organic_carbon,soil_ph,worldclim_bio01,worldclim_bio12,.geo
1220_0,13.0,174.92855684535903,605,523,0.45846993,20,191221.0,9.621754,5,66,246.0,1226.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1221_0,13.0,725.6031973468694,435,469,0.062148888,20,191222.0,0.37828362,1,82,206.0,275.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1222_0,13.0,0.0,435,5,0.38034877,20,191223.0,0.2791089,3,77,235.0,124.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1223_0,3.0,1747.2263734273242,553,1481,0.15246956,10,191224.0,3.9048202,8,51,190.0,1497.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1224_0,10.0,457.93012567421243,593,3014,0.54231715,30,191225.0,5.4413595,8,56,111.0,940.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1225_0,10.0,339.4112549695428,593,3807,0.3393679,30,191226.0,2.9392862,12,56,57.0,1775.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1226_0,10.0,474.3416490252569,593,3303,0.48758236,30,191227.0,10.771999,9,58,105.0,955.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1227_0,10.0,339.4112549695428,593,3510,0.34027228,30,191228.0,8.752859,10,56,70.0,1512.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1228_0,10.0,510.8815909777921,593,3634,0.36198038,30,191229.0,7.615891,10,54,74.0,1476.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1229_0,10.0,510.8815909777921,593,3634,0.36198038,30,191230.0,7.615891,10,54,74.0,1476.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1230_0,10.0,424.26406871192853,593,3718,0.28859475,30,191231.0,5.1853013,13,56,68.0,1584.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1231_0,10.0,442.944691807002,593,3094,0.5299598,30,191232.0,5.0039816,8,54,111.0,938.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1232_0,10.0,445.9820624195552,593,3579,0.2873538,30,191233.0,2.2156062,13,56,76.0,1407.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1233_0,2.0,67.0820393249937,537,86,0.62789196,10,191234.0,2.4577184,6,54,255.0,1793.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1234_0,13.0,30.0,599,47,0.39110595,80,191235.0,4.497026,15,54,257.0,1669.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1235_0,13.0,30.0,599,123,0.4578314,10,191236.0,4.8612943,11,52,260.0,1489.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1236_0,13.0,30.0,599,44,0.4280687,10,191237.0,0.439898,8,55,261.0,1652.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1237_0,13.0,0.0,599,15,0.3660128,80,191238.0,1.4849861,12,57,260.0,1664.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1238_0,1.0,108.16653826391968,517,540,0.45242217,10,191239.0,4.5098457,9,54,216.0,4282.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1239_0,1.0,150.0,517,330,0.42114177,10,191240.0,7.539309,7,52,235.0,3087.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1240_0,13.0,0.0,599,15,0.3660128,80,191241.0,1.4849861,12,57,260.0,1664.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1241_0,13.0,30.0,599,47,0.39110595,80,191242.0,4.497026,15,54,257.0,1669.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1242_0,1.0,123.69316876852982,517,295,0.42179593,10,191243.0,3.1065342,8,53,236.0,3003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1243_0,1.0,127.27922061357854,517,225,0.615349,10,191244.0,3.734132,6,54,244.0,2381.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1244_0,13.0,42.42640687119285,599,51,0.57275933,10,191245.0,2.7238774,6,56,253.0,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1245_0,2.0,67.0820393249937,537,172,0.59265375,10,191246.0,5.2845926,5,54,250.0,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1246_0,1.0,127.27922061357854,517,225,0.615349,10,191247.0,3.734132,6,54,244.0,2381.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1247_0,13.0,0.0,599,1,0.4865869,80,191248.0,4.1845636,7,52,262.0,1399.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1248_0,13.0,0.0,599,15,0.3660128,80,191249.0,1.4849861,12,57,260.0,1664.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1249_0,13.0,0.0,599,1,0.44238558,80,191250.0,1.3623245,13,54,262.0,1398.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1250_0,2.0,30.0,537,74,0.5356054,10,191251.0,4.5871954,7,55,244.0,2245.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1251_0,1.0,150.0,517,288,0.5841376,10,191252.0,3.2728708,6,53,240.0,2629.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1252_0,2.0,42.42640687119285,537,129,0.5104104,10,191253.0,6.7902064,7,54,232.0,3073.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1253_0,2.0,84.8528137423857,537,426,0.47162244,10,191254.0,7.978011,7,52,219.0,3813.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1254_0,1.0,108.16653826391968,517,540,0.45242217,10,191255.0,4.5098457,9,54,216.0,4282.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1255_0,13.0,42.42640687119285,599,152,0.48791373,10,191256.0,3.7812686,7,54,250.0,2042.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1256_0,2.0,67.0820393249937,537,86,0.62789196,10,191257.0,2.4577184,6,54,255.0,1793.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1257_0,13.0,42.42640687119285,599,51,0.57275933,10,191258.0,2.7238774,6,56,253.0,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1258_0,1.0,152.97058540778355,517,283,0.4073377,10,191259.0,4.095431,7,50,234.0,3106.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1259_0,13.0,60.0,599,237,0.5048167,10,191260.0,4.491385,7,54,247.0,2253.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1260_0,2.0,30.0,537,115,0.5382201,10,191261.0,5.704639,8,52,256.0,1584.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1261_0,13.0,30.0,599,81,0.58662057,30,191262.0,2.0011034,4,55,255.0,1873.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1262_0,13.0,0.0,599,30,0.31638426,10,191263.0,4.873214,14,56,262.0,1677.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1263_0,13.0,90.0,599,238,0.5123176,10,191264.0,3.0106635,6,54,242.0,2494.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1264_0,2.0,30.0,537,74,0.5356054,10,191265.0,4.5871954,7,55,244.0,2245.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1265_0,13.0,30.0,599,44,0.4280687,10,191266.0,0.439898,8,55,261.0,1652.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1266_0,1.0,123.69316876852982,517,295,0.42179593,10,191267.0,3.1065342,8,53,236.0,3003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1267_0,13.0,60.0,599,237,0.5048167,10,191268.0,4.491385,7,54,247.0,2253.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1268_0,2.0,700.3570517957252,520,259,0.43788546,10,191269.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1269_0,2.0,729.9315036357863,520,265,0.43539408,30,191270.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1270_0,2.0,729.9315036357863,520,265,0.43539408,30,191271.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1271_0,2.0,700.3570517957252,520,259,0.43788546,10,191272.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1272_0,2.0,700.3570517957252,520,259,0.43788546,10,191273.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1273_0,2.0,700.3570517957252,520,259,0.43788546,10,191274.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1274_0,2.0,700.3570517957252,520,259,0.43788546,10,191275.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1275_0,2.0,700.3570517957252,520,259,0.43788546,10,191276.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1276_0,2.0,700.3570517957252,520,259,0.43788546,10,191277.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1277_0,2.0,700.3570517957252,520,259,0.43788546,10,191278.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1278_0,2.0,729.9315036357863,520,265,0.43539408,30,191279.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1279_0,2.0,700.3570517957252,520,259,0.43788546,10,191280.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1280_0,2.0,700.3570517957252,520,259,0.43788546,10,191281.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1281_0,2.0,729.9315036357863,520,265,0.43539408,30,191282.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1282_0,2.0,700.3570517957252,520,259,0.43788546,10,191283.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1283_0,2.0,729.9315036357863,520,265,0.43539408,30,191284.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284_0,2.0,729.9315036357863,520,265,0.43539408,30,191285.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1285_0,2.0,700.3570517957252,520,259,0.43788546,10,191286.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1286_0,2.0,700.3570517957252,520,259,0.43788546,10,191287.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1287_0,2.0,700.3570517957252,520,259,0.43788546,10,191288.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1288_0,2.0,729.9315036357863,520,265,0.43539408,30,191289.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1289_0,2.0,700.3570517957252,520,259,0.43788546,10,191290.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290_0,2.0,729.9315036357863,520,265,0.43539408,30,191291.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1291_0,2.0,729.9315036357863,520,265,0.43539408,30,191292.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1292_0,2.0,729.9315036357863,520,265,0.43539408,30,191293.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293_0,2.0,700.3570517957252,520,259,0.43788546,10,191294.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1294_0,2.0,700.3570517957252,520,259,0.43788546,10,191295.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1295_0,2.0,700.3570517957252,520,259,0.43788546,10,191296.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1296_0,2.0,700.3570517957252,520,259,0.43788546,10,191297.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1297_0,2.0,700.3570517957252,520,259,0.43788546,10,191298.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1298_0,2.0,700.3570517957252,520,259,0.43788546,10,191299.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1299_0,2.0,729.9315036357863,520,265,0.43539408,30,191300.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1300_0,2.0,700.3570517957252,520,259,0.43788546,10,191301.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301_0,2.0,729.9315036357863,520,265,0.43539408,30,191302.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1302_0,2.0,700.3570517957252,520,259,0.43788546,10,191303.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1303_0,2.0,700.3570517957252,520,259,0.43788546,10,191304.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1304_0,2.0,700.3570517957252,520,259,0.43788546,10,191305.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1305_0,2.0,700.3570517957252,520,259,0.43788546,10,191306.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1306_0,2.0,700.3570517957252,520,259,0.43788546,10,191307.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1307_0,2.0,700.3570517957252,520,259,0.43788546,10,191308.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1308_0,2.0,700.3570517957252,520,259,0.43788546,10,191309.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309_0,2.0,700.3570517957252,520,259,0.43788546,10,191310.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1310_0,2.0,700.3570517957252,520,259,0.43788546,10,191311.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1311_0,2.0,700.3570517957252,520,259,0.43788546,10,191312.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1312_0,2.0,700.3570517957252,520,259,0.43788546,10,191313.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1313_0,2.0,700.3570517957252,520,259,0.43788546,10,191314.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1314_0,2.0,729.9315036357863,520,265,0.43539408,30,191315.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315_0,2.0,729.9315036357863,520,265,0.43539408,30,191316.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1316_0,2.0,729.9315036357863,520,265,0.43539408,30,191317.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1317_0,2.0,700.3570517957252,520,259,0.43788546,10,191318.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1318_0,2.0,700.3570517957252,520,259,0.43788546,10,191319.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1319_0,2.0,700.3570517957252,520,259,0.43788546,10,191320.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320_0,2.0,700.3570517957252,520,259,0.43788546,10,191321.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1321_0,2.0,729.9315036357863,520,265,0.43539408,30,191322.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322_0,2.0,700.3570517957252,520,259,0.43788546,10,191323.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323_0,2.0,729.9315036357863,520,265,0.43539408,30,191324.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324_0,2.0,700.3570517957252,520,259,0.43788546,10,191325.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325_0,2.0,729.9315036357863,520,265,0.43539408,30,191326.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326_0,2.0,700.3570517957252,520,259,0.43788546,10,191327.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327_0,2.0,729.9315036357863,520,265,0.43539408,30,191328.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328_0,2.0,729.9315036357863,520,265,0.43539408,30,191329.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1329_0,2.0,729.9315036357863,520,265,0.43539408,30,191330.0,0.41076866,5,56,266.0,2752.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330_0,2.0,700.3570517957252,520,259,0.43788546,10,191331.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331_0,2.0,700.3570517957252,520,259,0.43788546,10,191332.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332_0,2.0,700.3570517957252,520,259,0.43788546,10,191333.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333_0,2.0,700.3570517957252,520,259,0.43788546,10,191334.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334_0,2.0,700.3570517957252,520,259,0.43788546,10,191335.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335_0,2.0,700.3570517957252,520,259,0.43788546,10,191336.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336_0,2.0,700.3570517957252,520,259,0.43788546,10,191337.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337_0,2.0,700.3570517957252,520,259,0.43788546,10,191338.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1338_0,2.0,700.3570517957252,520,259,0.43788546,10,191339.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1339_0,2.0,700.3570517957252,520,259,0.43788546,10,191340.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340_0,2.0,700.3570517957252,520,259,0.43788546,10,191341.0,0.43594563,5,55,267.0,2735.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1341_0,7.0,84.8528137423857,574,7,0.16945224,30,191342.0,0.120111965,5,59,165.0,1129.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342_0,7.0,67.0820393249937,574,6,0.16549374,30,191343.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343_0,7.0,67.0820393249937,574,6,0.16549374,30,191344.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344_0,7.0,108.16653826391968,574,8,0.17605624,30,191345.0,0.37501597,5,58,165.0,1131.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345_0,7.0,108.16653826391968,574,8,0.17605624,30,191346.0,0.37501597,5,58,165.0,1131.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346_0,7.0,67.0820393249937,574,6,0.16549374,30,191347.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347_0,7.0,67.0820393249937,574,6,0.16549374,30,191348.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348_0,7.0,84.8528137423857,574,7,0.16945224,30,191349.0,0.120111965,5,59,165.0,1129.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349_0,7.0,84.8528137423857,574,7,0.16945224,30,191350.0,0.120111965,5,59,165.0,1129.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350_0,7.0,108.16653826391968,574,8,0.17605624,30,191351.0,0.37501597,5,58,165.0,1131.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351_0,7.0,67.0820393249937,574,6,0.16549374,30,191352.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352_0,7.0,67.0820393249937,574,6,0.16549374,30,191353.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353_0,7.0,67.0820393249937,574,6,0.16549374,30,191354.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354_0,7.0,67.0820393249937,574,6,0.16549374,30,191355.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355_0,7.0,67.0820393249937,574,6,0.16549374,30,191356.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356_0,7.0,108.16653826391968,574,8,0.17605624,30,191357.0,0.37501597,5,58,165.0,1131.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357_0,7.0,84.8528137423857,574,7,0.16945224,30,191358.0,0.120111965,5,59,165.0,1129.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1358_0,7.0,67.0820393249937,574,6,0.16549374,30,191359.0,0.14322701,5,59,165.0,1130.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359_0,13.0,30.0,599,133,0.39399478,10,191360.0,6.101896,15,52,262.0,1062.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360_0,1.0,60.0,465,231,0.039656714,10,191361.0,1.1334058,4,46,254.0,3746.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361_0,1.0,480.0,465,78,0.0030123487,10,191362.0,0.69255066,3,43,254.0,3244.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362_0,1.0,421.07006542854594,465,235,0.034356527,10,191363.0,2.7394786,4,45,248.0,3747.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1363_0,1.0,510.8815909777921,465,279,0.011089609,10,191364.0,2.3404613,5,46,244.0,3710.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364_0,12.0,1863.866948041088,422,1194,0.026949327,20,191365.0,1.2461296,1,71,139.0,293.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365_0,4.0,0.0,563,1407,0.42425534,60,191366.0,28.224478,5,73,127.0,627.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366_0,13.0,351.14099732158877,435,322,0.36302078,20,191367.0,0.46550727,2,78,230.0,385.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367_0,3.0,512.6402247190518,327,2403,0.17150411,20,191368.0,3.789019,5,70,150.0,442.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368_0,12.0,2032.2647465327939,422,1039,0.040962413,20,191369.0,0.31157404,2,75,146.0,263.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1369_0,3.0,711.1961754677818,327,2453,0.1339544,10,191370.0,7.2952256,7,72,138.0,476.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1370_0,12.0,1615.5494421403512,422,1775,0.029988574,20,191371.0,8.54554,4,68,116.0,508.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1371_0,13.0,510.0,426,140,0.08078983,20,191372.0,3.6707983,2,74,169.0,240.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372_0,9.0,180.0,581,8,0.6372935,30,191373.0,0.028984088,17,62,236.0,1550.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373_0,13.0,997.2462083156797,435,713,0.5376199,20,191374.0,1.8192202,1,76,198.0,344.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374_0,3.0,308.86890422961005,327,1813,0.6122297,20,191375.0,2.8781047,2,79,189.0,378.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1375_0,13.0,997.2462083156797,426,602,0.044016644,20,191376.0,1.043312,1,75,179.0,118.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1376_0,12.0,1721.5400082484286,422,851,0.030232916,20,191377.0,1.8861303,2,70,152.0,261.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1377_0,1.0,0.0,494,25,0.7568433,10,191378.0,0.21035714,6,58,256.0,2521.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1378_0,3.0,512.6402247190518,327,2403,0.17150411,20,191379.0,3.789019,5,70,150.0,442.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379_0,13.0,523.9274758971894,435,682,0.14444408,20,191380.0,0.6035982,1,77,197.0,327.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380_0,3.0,626.4183905346331,327,2354,0.12538166,20,191381.0,4.590387,5,69,153.0,440.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381_0,1.0,0.0,501,346,0.38638732,10,191382.0,1.1050662,6,55,239.0,2945.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1382_0,13.0,108.16653826391968,435,9,0.27286032,20,191383.0,0.52190465,1,81,248.0,229.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1383_0,12.0,324.4996147917591,596,1218,0.4041178,60,191384.0,8.079111,1,76,111.0,66.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384_0,4.0,218.40329667841553,563,976,0.26261124,20,191385.0,13.886005,9,68,124.0,415.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1385_0,12.0,161.55494421403512,596,383,0.42381752,60,191386.0,2.689697,6,76,146.0,110.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1386_0,1.0,240.0,448,1535,0.42284164,10,191387.0,7.390146,9,55,212.0,1717.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387_0,1.0,152.97058540778355,486,2467,0.9023525,50,191388.0,0.55750275,6,61,157.0,1317.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
